QUERY_KEY|QUERY_TEXT|DOC_KEY|ENGINE|RANK|SCORE
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-168|SOLR_PESQUISA_ORIGINAL_selectSwan|20|9198.85
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-31181|SOLR_PESQUISA_ORIGINAL_selectSwan|21|8589.35
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-31187|SOLR_PESQUISA_ORIGINAL_selectSwan|22|8570.409
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-39056|SOLR_PESQUISA_ORIGINAL_selectSwan|23|8561.292
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-31164|SOLR_PESQUISA_ORIGINAL_selectSwan|24|8552.398
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-39647|SOLR_PESQUISA_ORIGINAL_selectSwan|25|8404.098
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-5875|SOLR_PESQUISA_ORIGINAL_selectSwan|26|8338.176
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-146200|SOLR_PESQUISA_ORIGINAL_selectSwan|27|8297.476
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-52947|SOLR_PESQUISA_ORIGINAL_selectSwan|28|7785.0186
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-98915|SOLR_PESQUISA_ORIGINAL_selectSwan|29|7542.438
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-34121|SOLR_PESQUISA_ORIGINAL_selectSwan|30|6964.7686
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-62|SOLR_PESQUISA_ORIGINAL_selectSwan|31|6833.734
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-71|SOLR_PESQUISA_ORIGINAL_selectSwan|32|6265.528
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-40468|SOLR_PESQUISA_ORIGINAL_selectSwan|33|6186.284
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-40446|SOLR_PESQUISA_ORIGINAL_selectSwan|34|6186.284
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-31846|SOLR_PESQUISA_ORIGINAL_selectSwan|35|6015.1294
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-39648|SOLR_PESQUISA_ORIGINAL_selectSwan|36|5030.5107
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-107401|SOLR_PESQUISA_ORIGINAL_selectSwan|37|4377.8965
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-1986|SOLR_PESQUISA_ORIGINAL_selectSwan|38|4143.686
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-39042|SOLR_PESQUISA_ORIGINAL_selectSwan|39|4099.945
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-59382|SOLR_PESQUISA_ORIGINAL_selectSwan|40|4022.0203
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-30752|SOLR_PESQUISA_ORIGINAL_selectSwan|41|3957.4717
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-8|SOLR_PESQUISA_ORIGINAL_selectSwan|42|3547.636
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-24206|SOLR_PESQUISA_ORIGINAL_selectSwan|43|3378.4453
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-85439|SOLR_PESQUISA_ORIGINAL_selectSwan|44|3334.8606
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-106|SOLR_PESQUISA_ORIGINAL_selectSwan|45|3301.109
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-221|SOLR_PESQUISA_ORIGINAL_selectSwan|46|3264.35
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-85437|SOLR_PESQUISA_ORIGINAL_selectSwan|47|3249.007
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-81|SOLR_PESQUISA_ORIGINAL_selectSwan|48|3232.0034
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-228|SOLR_PESQUISA_ORIGINAL_selectSwan|49|3182.0432
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-152|SOLR_PESQUISA_ORIGINAL_selectSwan|50|3165.7314
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-40|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|1|35633.137
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-19567|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|2|33054.355
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-39656|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|3|29778.62
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-41|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|4|28434.52
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-61|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|5|27689.094
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-33|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|6|26522.006
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-207|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|7|21400.812
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-33494|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|8|11788.821
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-39043|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|9|11597.57
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-39040|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|10|11510.618
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-39041|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|11|11323.038
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-33415|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|12|11167.341
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-15190|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|13|10318.382
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-23549|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|14|10274.393
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-40471|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|15|10105.907
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-42|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|16|10094.555
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-145917|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|17|10078.851
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-20304|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|18|9866.182
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-19556|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|19|9857.319
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-168|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|20|9198.85
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-31181|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|21|8589.35
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-31187|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|22|8570.409
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-39056|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|23|8561.292
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-31164|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|24|8552.398
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-39647|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|25|8404.098
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-5875|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|26|8338.176
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-146200|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|27|8297.476
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-52947|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|28|7785.0186
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-98915|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|29|7542.438
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-34121|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|30|6964.7686
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-62|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|31|6833.734
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-71|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|32|6265.528
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-40468|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|33|6186.284
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-40446|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|34|6186.284
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-31846|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|35|6015.1294
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-39648|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|36|5030.5107
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-107401|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|37|4377.8965
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-1986|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|38|4143.686
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-39042|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|39|4099.945
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-59382|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|40|4022.0203
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-30752|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|41|3957.4717
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-8|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|42|3547.636
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-24206|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|43|3378.4453
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-85439|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|44|3334.8606
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-106|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|45|3301.109
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-221|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|46|3264.35
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-85437|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|47|3249.007
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-81|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|48|3232.0034
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-228|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|49|3182.0432
100|assistência médica a servidores|JURISPRUDENCIA-SELECIONADA-LEGADA-152|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|50|3165.7314
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-LEGADA-135|SOLR_PESQUISA_ORIGINAL_selectSwan|1|29402.627
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-LEGADA-13|SOLR_PESQUISA_ORIGINAL_selectSwan|2|26204.535
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-LEGADA-166|SOLR_PESQUISA_ORIGINAL_selectSwan|3|26071.836
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-LEGADA-203|SOLR_PESQUISA_ORIGINAL_selectSwan|4|24248.55
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-85442|SOLR_PESQUISA_ORIGINAL_selectSwan|5|23405.133
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-34124|SOLR_PESQUISA_ORIGINAL_selectSwan|6|21434.545
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-14830|SOLR_PESQUISA_ORIGINAL_selectSwan|7|18934.271
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-LEGADA-181|SOLR_PESQUISA_ORIGINAL_selectSwan|8|17994.918
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-28921|SOLR_PESQUISA_ORIGINAL_selectSwan|9|17326.887
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-50096|SOLR_PESQUISA_ORIGINAL_selectSwan|10|16514.582
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-15724|SOLR_PESQUISA_ORIGINAL_selectSwan|11|16338.27
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-18178|SOLR_PESQUISA_ORIGINAL_selectSwan|12|16212.622
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-34240|SOLR_PESQUISA_ORIGINAL_selectSwan|13|16199.696
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-18265|SOLR_PESQUISA_ORIGINAL_selectSwan|14|15926.382
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-22124|SOLR_PESQUISA_ORIGINAL_selectSwan|15|15672.401
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-32904|SOLR_PESQUISA_ORIGINAL_selectSwan|16|15299.638
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-149840|SOLR_PESQUISA_ORIGINAL_selectSwan|17|14440.924
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-LEGADA-226|SOLR_PESQUISA_ORIGINAL_selectSwan|18|13775.298
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-58195|SOLR_PESQUISA_ORIGINAL_selectSwan|19|13491.841
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-18838|SOLR_PESQUISA_ORIGINAL_selectSwan|20|13009.873
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-18819|SOLR_PESQUISA_ORIGINAL_selectSwan|21|12654.427
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-48334|SOLR_PESQUISA_ORIGINAL_selectSwan|22|12642.106
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-148157|SOLR_PESQUISA_ORIGINAL_selectSwan|23|12313.646
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-17135|SOLR_PESQUISA_ORIGINAL_selectSwan|24|12287.664
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-1689|SOLR_PESQUISA_ORIGINAL_selectSwan|25|12263.579
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-20974|SOLR_PESQUISA_ORIGINAL_selectSwan|26|11800.704
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-20953|SOLR_PESQUISA_ORIGINAL_selectSwan|27|11443.704
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-23175|SOLR_PESQUISA_ORIGINAL_selectSwan|28|10899.401
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-17337|SOLR_PESQUISA_ORIGINAL_selectSwan|29|10851.975
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-98914|SOLR_PESQUISA_ORIGINAL_selectSwan|30|10798.587
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-8469|SOLR_PESQUISA_ORIGINAL_selectSwan|31|10797.862
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-21268|SOLR_PESQUISA_ORIGINAL_selectSwan|32|10535.112
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-15409|SOLR_PESQUISA_ORIGINAL_selectSwan|33|10453.59
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-34145|SOLR_PESQUISA_ORIGINAL_selectSwan|34|10328.657
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-18827|SOLR_PESQUISA_ORIGINAL_selectSwan|35|10311.845
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-15076|SOLR_PESQUISA_ORIGINAL_selectSwan|36|10017.437
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-39204|SOLR_PESQUISA_ORIGINAL_selectSwan|37|9986.483
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-40469|SOLR_PESQUISA_ORIGINAL_selectSwan|38|9977.456
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-17322|SOLR_PESQUISA_ORIGINAL_selectSwan|39|9963.871
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-98935|SOLR_PESQUISA_ORIGINAL_selectSwan|40|9702.706
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-23704|SOLR_PESQUISA_ORIGINAL_selectSwan|41|9665.751
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-39217|SOLR_PESQUISA_ORIGINAL_selectSwan|42|8996.785
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-126942|SOLR_PESQUISA_ORIGINAL_selectSwan|43|8951.426
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-15078|SOLR_PESQUISA_ORIGINAL_selectSwan|44|8926.397
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-33939|SOLR_PESQUISA_ORIGINAL_selectSwan|45|8901.891
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-15092|SOLR_PESQUISA_ORIGINAL_selectSwan|46|8840.217
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-39238|SOLR_PESQUISA_ORIGINAL_selectSwan|47|8645.894
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-62511|SOLR_PESQUISA_ORIGINAL_selectSwan|48|8542.135
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-34287|SOLR_PESQUISA_ORIGINAL_selectSwan|49|8230.059
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-34284|SOLR_PESQUISA_ORIGINAL_selectSwan|50|8203.798
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-34124|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|1|37621.668
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-LEGADA-181|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|2|35989.836
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-34240|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|3|32399.393
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-18265|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|4|31852.764
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-15724|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|5|31591.574
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-22124|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|6|31344.803
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-50096|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|7|30626.348
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-32904|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|8|30599.275
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-LEGADA-135|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|9|29402.627
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-18178|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|10|28848.713
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-LEGADA-226|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|11|27550.596
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-14830|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|12|27367.48
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-LEGADA-13|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|13|26204.535
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-LEGADA-166|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|14|26071.836
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-18838|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|15|25658.092
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-18819|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|16|25308.854
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-48334|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|17|25284.213
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-LEGADA-203|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|18|24248.55
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-85442|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|19|23405.133
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-28921|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|20|21245.78
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-15409|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|21|20791.451
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-1689|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|22|18978.484
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-58195|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|23|18808.059
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-15076|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|24|18770.59
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-20974|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|25|18315.61
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-39217|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|26|17993.57
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-20953|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|27|17882.863
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-148157|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|28|17866.734
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-15078|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|29|17737.064
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-15092|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|30|17564.705
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-21268|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|31|17278.105
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-17135|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|32|17193.488
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-126942|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|33|16970.406
101|Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?|JURISPRUDENCIA-SELECIONADA-17337|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|34|16101.912
